105,2300,-0.671121,1.76051,-1.07468,0.12681,-0.102006,-0.0978901,-0.000194704,-0.00146626,0,0,0,-0.000472643,-0.670926,1.76198,-1.07468,0.12681,-0.102006,-0.0974174,2.17017,,1.27221,,0.00776465,0,2.77811e-05,-0.000348549,14048.1,12883.6,1154.28
106,2301,-0.671348,1.75992,-1.07503,0.126651,-0.101972,-0.0978688,-0.000213836,-0.000727916,0,0,0,-2.27934e-06,-0.671134,1.76065,-1.07503,0.126651,-0.101972,-0.0978665,2.16933,,1.27238,,9.23119,3.07965,39.2486,-0.416453,11906.7,10638.9,1264.74
107,2300,-0.67043,1.76019,-1.07442,0.126741,-0.102242,-0.0979102,1.81167e-05,-0.000749147,0,0,-0,9.26788e-05,-0.670448,1.76094,-1.07442,0.126741,-0.102242,-0.0980029,2.16905,,1.27256,,6.90781,5.38225,-7.39928,-0.312111,11722.2,10330.4,1390.95
108,2301,-0.670912,1.75961,-1.0752,0.126588,-0.101968,-0.0980175,-0.00263857,-0.00295455,0,0,0,-0.000924538,-0.668274,1.76256,-1.0752,0.126588,-0.101968,-0.0970929,2.17009,,1.27277,,8.8575,8.33217,7.95792,-0.396298,11611.9,10450.7,1159.86
109,2300,-0.665255,1.78292,-1.07989,0.134224,-0.104197,-0.0972211,0.000465502,0.000875723,0,0,0,-1.53648e-06,-0.66572,1.78204,-1.07989,0.134224,-0.104197,-0.0972196,2.18747,,1.25953,,11.6355,9.1336,14.7765,-0.517125,12203,11039.5,1162.39
110,2300,-0.668975,1.75051,-1.07337,0.123372,-0.103543,-0.0969869,1.77914e-05,-0.00162968,0,0,-0,0.000234253,-0.668993,1.75214,-1.07337,0.123372,-0.103543,-0.0972212,2.16094,,1.27584,,11.6808,10.7246,0.244739,-0.52552,12714.2,11555.2,1158.25
111,2299,-0.671128,1.75985,-1.07507,0.126635,-0.101975,-0.0979618,-3.70362e-05,-0.00108904,0,0,0,-3.30673e-05,-0.671091,1.76094,-1.07507,0.126635,-0.101975,-0.0979287,2.16957,,1.27074,,10.091,11.1358,-7.39406,-0.455483,12393.9,11179.2,1213.49
112,2301,-0.671083,1.75984,-1.07509,0.126631,-0.101977,-0.0979459,-0.000713187,0.00162172,0,0,-0,8.04903e-05,-0.67037,1.75822,-1.07509,0.126631,-0.101977,-0.0980264,2.16715,,1.27241,,10.419,10.7303,1.57674,-0.471281,12473.4,11177.8,1294.76
113,2301,-0.671977,1.75956,-1.07524,0.126519,-0.101847,-0.0977859,-0.000261304,0.0016023,0,0,-0,5.20194e-05,-0.671716,1.75795,-1.07524,0.126519,-0.101847,-0.0978379,2.16743,,1.27075,,8.84665,9.78556,-6.41778,-0.399339,12937.4,11862.8,1073.72
114,2301,-0.67101,1.75983,-1.07502,0.126609,-0.102024,-0.0978954,0.000279174,-0.00107153,0,0,-0,6.83241e-06,-0.671289,1.7609,-1.07502,0.126609,-0.102024,-0.0979022,2.16958,,1.27244,,5.72447,8.33004,-8.23792,-0.258317,12953.7,11812.1,1140.71
115,2300,-0.664098,1.70838,-1.06802,0.109249,-0.106201,-0.0948772,0.000719451,-0.00168683,0,0,-0,6.36249e-05,-0.664817,1.71007,-1.06802,0.109249,-0.106201,-0.0949409,2.12296,,1.29291,,10.6148,8.39531,24.4517,-0.474704,12355.8,11080.6,1274.38
116,2301,-0.670956,1.75971,-1.07504,0.126571,-0.102039,-0.0978838,-5.25714e-05,-0.000699441,0,0,0,-8.68245e-06,-0.670904,1.76041,-1.07504,0.126571,-0.102039,-0.0978751,2.16907,,1.27247,,8.71114,8.35014,-7.64526,-0.393073,12558,11104.8,1452.32
117,2299,-0.667084,1.77156,-1.08065,0.130384,-0.104394,-0.0966799,-0.000167223,0.0017225,0,0,0,-0.000910913,-0.666917,1.76984,-1.08065,0.130384,-0.104394,-0.095769,2.17828,,1.26239,,8.15836,9.16143,-2.07032,-0.358685,12794,11509.2,1284.13
118,2301,-0.671073,1.76035,-1.07503,0.126774,-0.101944,-0.0979586,4.36237e-07,0.00118669,0,0,-0,6.15929e-06,-0.671074,1.75916,-1.07503,0.126774,-0.101944,-0.0979647,2.16811,,1.27229,,9.07157,8.64702,3.82098,-0.409894,13373.5,11964.9,1407.83
119,2301,-0.670931,1.75978,-1.07502,0.126596,-0.102045,-0.097885,-2.82865e-05,-0.00100363,0,0,0,-9.22423e-07,-0.670903,1.76079,-1.07502,0.126596,-0.102045,-0.0978841,2.16937,,1.27246,,6.75815,7.99603,-7.20692,-0.304935,12533.2,11140.8,1391.37
120,2301,-0.671084,1.75967,-1.07545,0.126329,-0.101978,-0.0975847,0.000242471,0.00134558,0,0,0,-5.77488e-05,-0.671326,1.75832,-1.07545,0.126329,-0.101978,-0.097527,2.16771,,1.27209,,10.6784,8.83603,19.3114,-0.480428,12340.8,11114.7,1225.18
121,2301,-0.670926,1.75965,-1.0751,0.126572,-0.102031,-0.0979184,-0.000603847,-0.00138722,0,0,0,-4.72079e-05,-0.670323,1.76103,-1.0751,0.126572,-0.102031,-0.0978712,2.16943,,1.27247,,8.18652,8.54101,-9.40322,-0.369325,12342.7,11088.2,1253.22
122,2301,-0.671179,1.75983,-1.07521,0.12664,-0.101915,-0.0979873,-2.46561e-05,-0.00119525,0,0,-0,0.000272234,-0.671154,1.76103,-1.07521,0.12664,-0.101915,-0.0982595,2.16973,,1.27264,,10.636,9.83361,12.007,-0.481664,12938,11824.6,1112.63
123,2301,-0.671413,1.75938,-1.07564,0.126239,-0.101854,-0.0976703,-0.000457569,-0.00152588,0,0,0,-2.56161e-05,-0.670955,1.7609,-1.07564,0.126239,-0.101854,-0.0976447,2.16978,,1.27235,,9.23313,9.35187,-5.96947,-0.415509,12069,10665.8,1402.4
124,2300,-0.671537,1.75982,-1.07522,0.126604,-0.101909,-0.0978974,0.000748532,-0.000728582,0,0,-0,2.48355e-05,-0.672285,1.76055,-1.07522,0.126604,-0.101909,-0.0979222,2.1697,,1.2723,,14.8609,11.5767,38.5467,-0.6707,12066.2,10764.4,1301.14
125,2300,-0.674756,1.91644,-1.1838,0.174533,-0.14844,-0.107357,-0.000117379,-0.00131921,0,0,-0,0.0016753,-0.674638,1.91776,-1.1838,0.174533,-0.14844,-0.109033,2.35252,,1.06191,,9.64146,11.2452,-21.3913,-0.446855,13680.4,12562.1,1116.88
126,2300,-0.66806,1.75085,-1.07352,0.123652,-0.103608,-0.0969831,-0.00042511,-0.00127507,0,0,0,-5.6756e-05,-0.667635,1.75212,-1.07352,0.123652,-0.103608,-0.0969263,2.16058,,1.27598,,8.92803,11.1435,-2.94809,-0.400522,12674.5,11301.6,1371.88
127,2299,-0.679338,1.8204,-1.08126,0.1464,-0.0990277,-0.0986815,-0.00018001,-0.000769961,0,0,-0,0.000115665,-0.679158,1.82117,-1.08126,0.1464,-0.0990277,-0.0987972,2.22419,,1.24567,,11.3479,9.97247,12.3464,-0.504067,12287,11112.9,1173.24
128,2301,-0.671376,1.75442,-1.07416,0.124499,-0.101904,-0.0973034,-0.000508755,-0.00118868,0,0,0,-0.000161561,-0.670867,1.75561,-1.07416,0.124499,-0.101904,-0.0971418,2.16473,,1.27504,,7.28864,9.1882,-13.6676,-0.327077,11989.5,10806.7,1181.95
129,2302,-0.670813,1.75969,-1.07525,0.126623,-0.101944,-0.0980014,0.000253668,0.00113383,0,0,-0,1.18476e-05,-0.671067,1.75856,-1.07525,0.126623,-0.101944,-0.0980132,2.16773,,1.27268,,8.70573,9.1141,5.69112,-0.393628,14073.7,12658.8,1413.83
130,2301,-0.671184,1.75979,-1.07513,0.126615,-0.101956,-0.0979549,-3.70378e-05,0.000748815,0,0,-0,0.000362343,-0.671146,1.75904,-1.07513,0.126615,-0.101956,-0.0983173,2.16808,,1.27269,,9.8549,8.61642,5.22352,-0.446897,12337,11138,1198.14
131,2300,-0.671128,1.75968,-1.07513,0.126586,-0.101982,-0.0979668,0.00041301,-0.000544734,0,0,-0,4.85135e-05,-0.671541,1.76023,-1.07513,0.126586,-0.101982,-0.0980153,2.16916,,1.27248,,10.7384,9.76635,4.37389,-0.485224,13046.4,11907.5,1138.16
132,2300,-0.664705,1.74425,-1.07725,0.121294,-0.105856,-0.0954288,0.000925076,0.00226202,0,0,0,-0.00168333,-0.66563,1.74199,-1.07725,0.121294,-0.105856,-0.0937454,2.15362,,1.27397,,6.96963,9.18765,-12.1968,-0.303383,12970.9,11667.3,1302.77
133,2300,-0.671784,1.75699,-1.0739,0.125693,-0.102318,-0.0981745,-0.000297881,0.00126356,0,0,-0,2.19275e-05,-0.671486,1.75572,-1.0739,0.125693,-0.102318,-0.0981964,2.16488,,1.2736,,11.6392,9.7824,25.105,-0.527938,11714.8,10597.8,1116.17
134,2299,-0.671161,1.75852,-1.07493,0.126208,-0.102037,-0.0979534,-0.00025447,0.00153463,0,0,0,-4.83307e-05,-0.670907,1.75698,-1.07493,0.126208,-0.102037,-0.0979051,2.16623,,1.2724,,14.3459,10.9849,17.9255,-0.648378,12387.9,11191.3,1195.83
135,2300,-0.670505,1.74849,-1.07253,0.122856,-0.103765,-0.0979334,0.000144947,-0.000847749,0,0,-0,4.20986e-06,-0.67065,1.74934,-1.07253,0.122856,-0.103765,-0.0979376,2.15877,,1.27637,,9.26512,11.7501,-21.806,-0.420333,11749.3,10372.8,1375.61
136,2300,-0.672144,1.75647,-1.07409,0.125532,-0.102306,-0.0980961,7.54068e-05,-0.000904508,0,0,0,-1.92746e-06,-0.672219,1.75737,-1.07409,0.125532,-0.102306,-0.0980941,2.16654,,1.27354,,7.82145,10.4775,-5.21182,-0.35413,12691.3,11495.3,1195.18
137,2300,-0.671664,1.75695,-1.0739,0.125686,-0.102363,-0.0982036,0.000553798,-0.00123972,0,0,-0,0.000132517,-0.672218,1.75819,-1.0739,0.125686,-0.102363,-0.0983361,2.16711,,1.2736,,8.2714,8.45266,1.71739,-0.375329,13137,11488.4,1647.72
138,2300,-0.672574,1.75607,-1.075,0.124958,-0.10204,-0.0974728,-0.000664485,-0.000933241,0,0,0,-0.00025352,-0.67191,1.757,-1.075,0.124958,-0.10204,-0.0972193,2.1666,,1.27189,,6.29825,7.4637,-5.7359,-0.282614,12950.3,11644.1,1305.34
139,2299,-0.672792,1.75634,-1.07494,0.125011,-0.102095,-0.0974096,-0.000327498,0.0012452,0,0,-0,1.293e-05,-0.672465,1.7551,-1.07494,0.125011,-0.102095,-0.0974225,2.1652,,1.27225,,8.04905,7.53957,6.50855,-0.362166,12558.6,11391,1166.72
140,2300,-0.672754,1.74356,-1.07257,0.120771,-0.103468,-0.0967135,0.000548514,0.00152232,0,0,-0,7.11684e-05,-0.673302,1.74204,-1.07257,0.120771,-0.103468,-0.0967846,2.1537,,1.2766,,11.2172,8.5215,16.5007,-0.504087,12717.1,11493.4,1222.18
141,2300,-0.672748,1.74366,-1.07265,0.12082,-0.103449,-0.0967856,-0.000769782,0.00169851,0,0,-0,3.23492e-05,-0.671978,1.74196,-1.07265,0.12082,-0.103449,-0.096818,2.15327,,1.27651,,7.88743,9.05122,-12.1969,-0.354645,12434.2,11268.7,1164.63
