2027,2321,-0.669496,1.77048,-1.08134,0.129938,-0.104692,-0.0971055,-0.000169288,0.000765079,0,0,0,-1.13387e-05,-0.669327,1.76971,-1.08134,0.129938,-0.104692,-0.0970942,2.17926,,1.2655,,0.00557099,0,1.42415e-05,-0.000248209,12686.4,11249.1,1433.72
2028,2321,-0.667177,1.77953,-1.08286,0.132643,-0.104127,-0.0979238,-0.000190031,0.00161941,0,0,0,-2.09126e-05,-0.666987,1.77791,-1.08286,0.132643,-0.104127,-0.0979029,2.18596,,1.26206,,10.1673,3.39094,47.2636,-0.455362,12380.1,10945.7,1433.5
2029,2322,-0.676583,1.73193,-1.07594,0.116897,-0.104763,-0.0968738,0.000361017,0.00135982,0,0,-0,3.57695e-06,-0.676944,1.73057,-1.07594,0.116897,-0.104763,-0.0968774,2.14727,,1.28019,,9.76032,6.64438,-1.84968,-0.440352,12425.4,11090.9,1333.62
2030,2321,-0.665929,1.70393,-1.07207,0.10747,-0.106222,-0.0959143,0.000329224,-0.00135803,0,0,0,-0.000306709,-0.666258,1.70529,-1.07207,0.10747,-0.106222,-0.0956076,2.12161,,1.29454,,6.50802,8.81186,-9.97638,-0.293275,12410.5,11042,1367.66
2031,2321,-0.671878,1.77994,-1.08137,0.133208,-0.103417,-0.0983611,-0.000188988,0.0012249,0,0,0,-2.03949e-05,-0.671689,1.77871,-1.08137,0.133208,-0.103417,-0.0983407,2.18731,,1.26253,,6.92188,7.73007,1.30968,-0.311205,11937.6,10737.5,1199.25
2032,2321,-0.676726,1.73338,-1.07599,0.117503,-0.104371,-0.0968706,0.000347705,0.000787348,0,0,-0,2.96769e-05,-0.677074,1.73259,-1.07599,0.117503,-0.104371,-0.0969003,2.14896,,1.28023,,6.84383,6.75791,-0.24856,-0.3086,12233.5,11152.1,1080.69
2033,2322,-0.676491,1.73248,-1.07571,0.117049,-0.104763,-0.0968959,0.000365269,0.00109358,0,0,-0,1.7468e-05,-0.676856,1.73138,-1.07571,0.117049,-0.104763,-0.0969134,2.14778,,1.28022,,9.29776,7.68782,10.6231,-0.419538,11874.2,10656.9,1216.38
2034,2321,-0.667056,1.77942,-1.08281,0.132614,-0.104175,-0.0979311,-6.52724e-05,0.000873352,0,0,-0,1.51637e-05,-0.666991,1.77855,-1.08281,0.132614,-0.104175,-0.0979463,2.18646,,1.26214,,8.67643,8.27267,-2.46563,-0.388676,15109.3,13639,1469.54
2035,2322,-0.667994,1.73377,-1.07555,0.117353,-0.104528,-0.0969072,-0.000571983,-0.00136381,0,0,0,-5.33028e-05,-0.667422,1.73513,-1.07555,0.117353,-0.104528,-0.0968539,2.14777,,1.28325,,8.16644,8.71354,-1.93911,-0.368266,14195,12809.3,1384.97
2036,2321,-0.666381,1.70451,-1.07206,0.107646,-0.106058,-0.0960477,0.000494634,0.000128542,0,0,-0,4.04783e-05,-0.666876,1.70438,-1.07206,0.107646,-0.106058,-0.0960882,2.12107,,1.29438,,10.3467,9.06319,10.6354,-0.468723,12213.5,11024.5,1188.24
2037,2321,-0.670279,1.73443,-1.07624,0.117507,-0.103984,-0.0968511,-2.44847e-05,0.00129572,0,0,0,-9.44826e-06,-0.670255,1.73314,-1.07624,0.117507,-0.103984,-0.0968417,2.14739,,1.28264,,7.75232,8.75515,-9.36595,-0.349609,12312.9,11026.8,1285.45
